,text,image_paths
53740,cracks,./data/final_images/53740.jpg
53741,no alternate route,./data/final_images/53741.jpg
53742,no alternate route,./data/final_images/53742.jpg
53743,cracks,./data/final_images/53743.jpg
53744,no alternate route,./data/final_images/53744.jpg
53745,no alternate route,./data/final_images/53745.jpg
53746,grass,./data/final_images/53746.jpg
53747,uneven slanted,./data/final_images/53747.jpg
53748,grass,./data/final_images/53748.jpg
53749,grass,./data/final_images/53749.jpg
53750,no alternate route,./data/final_images/53750.jpg
53751,bumpy,./data/final_images/53751.jpg
53752,no alternate route,./data/final_images/53752.jpg
53753,cracks,./data/final_images/53753.jpg
53754,cracks,./data/final_images/53754.jpg
53755,cracks,./data/final_images/53755.jpg
53756,missing tactile warning not level with street,./data/final_images/53756.jpg
53757,cracks,./data/final_images/53757.jpg
53758,cracks,./data/final_images/53758.jpg
53759,bumpy cracks uneven slanted,./data/final_images/53759.jpg
53760,bumpy uneven slanted,./data/final_images/53760.jpg
53761,cracks,./data/final_images/53761.jpg
53762,cracks grass,./data/final_images/53762.jpg
53763,no alternate route,./data/final_images/53763.jpg
53764,no alternate route,./data/final_images/53764.jpg
53765,no alternate route,./data/final_images/53765.jpg
53766,grass,./data/final_images/53766.jpg
53767,no alternate route,./data/final_images/53767.jpg
53768,no alternate route,./data/final_images/53768.jpg
53769,no alternate route,./data/final_images/53769.jpg
53770,missing tactile warning,./data/final_images/53770.jpg
53771,missing tactile warning,./data/final_images/53771.jpg
53772,no alternate route,./data/final_images/53772.jpg
53773,no alternate route,./data/final_images/53773.jpg
53774,no alternate route,./data/final_images/53774.jpg
53775,no alternate route,./data/final_images/53775.jpg
53776,no alternate route,./data/final_images/53776.jpg
53777,no alternate route,./data/final_images/53777.jpg
53778,alternate route present,./data/final_images/53778.jpg
53779,alternate route present,./data/final_images/53779.jpg
53780,alternate route present,./data/final_images/53780.jpg
53781,alternate route present,./data/final_images/53781.jpg
53782,bumpy cracks,./data/final_images/53782.jpg
53783,bumpy,./data/final_images/53783.jpg
53784,alternate route present,./data/final_images/53784.jpg
53785,cracks,./data/final_images/53785.jpg
53786,no alternate route,./data/final_images/53786.jpg
53787,not enough landing space,./data/final_images/53787.jpg
53788,not enough landing space,./data/final_images/53788.jpg
53789,no alternate route,./data/final_images/53789.jpg
53790,no alternate route,./data/final_images/53790.jpg
53791,no alternate route,./data/final_images/53791.jpg
53792,no alternate route,./data/final_images/53792.jpg
53793,no alternate route,./data/final_images/53793.jpg
53794,no alternate route,./data/final_images/53794.jpg
53795,cracks,./data/final_images/53795.jpg
53796,no alternate route,./data/final_images/53796.jpg
53797,no alternate route,./data/final_images/53797.jpg
53798,cracks,./data/final_images/53798.jpg
53799,cracks,./data/final_images/53799.jpg
53800,cracks,./data/final_images/53800.jpg
53801,no alternate route,./data/final_images/53801.jpg
53802,cracks uneven slanted,./data/final_images/53802.jpg
53803,no alternate route,./data/final_images/53803.jpg
53804,no alternate route,./data/final_images/53804.jpg
53805,no alternate route,./data/final_images/53805.jpg
53806,grass,./data/final_images/53806.jpg
53807,cracks grass,./data/final_images/53807.jpg
53808,no alternate route,./data/final_images/53808.jpg
53809,no alternate route,./data/final_images/53809.jpg
53810,no alternate route,./data/final_images/53810.jpg
53811,no alternate route,./data/final_images/53811.jpg
53812,no alternate route,./data/final_images/53812.jpg
53813,no alternate route,./data/final_images/53813.jpg
53814,no alternate route,./data/final_images/53814.jpg
53815,no alternate route,./data/final_images/53815.jpg
53816,cracks grass,./data/final_images/53816.jpg
53817,no alternate route,./data/final_images/53817.jpg
53818,no alternate route,./data/final_images/53818.jpg
53819,no alternate route,./data/final_images/53819.jpg
53820,no alternate route,./data/final_images/53820.jpg
53821,no alternate route,./data/final_images/53821.jpg
53822,no alternate route,./data/final_images/53822.jpg
53823,cracks grass,./data/final_images/53823.jpg
53824,cracks grass,./data/final_images/53824.jpg
53825,cracks,./data/final_images/53825.jpg
53826,cracks,./data/final_images/53826.jpg
53827,cracks,./data/final_images/53827.jpg
53828,cracks,./data/final_images/53828.jpg
53829,cracks,./data/final_images/53829.jpg
53830,cracks,./data/final_images/53830.jpg
53831,uneven slanted,./data/final_images/53831.jpg
53832,cracks,./data/final_images/53832.jpg
53833,cracks,./data/final_images/53833.jpg
53834,cracks grass,./data/final_images/53834.jpg
53835,cracks,./data/final_images/53835.jpg
53836,cracks,./data/final_images/53836.jpg
53837,no alternate route,./data/final_images/53837.jpg
53838,no alternate route,./data/final_images/53838.jpg
53839,cracks,./data/final_images/53839.jpg
53840,cracks,./data/final_images/53840.jpg
53841,no alternate route,./data/final_images/53841.jpg
53842,no alternate route,./data/final_images/53842.jpg
53843,ends abruptly street has a sidewalk,./data/final_images/53843.jpg
53844,shared pedestrian car space street has a sidewalk,./data/final_images/53844.jpg
53845,no alternate route,./data/final_images/53845.jpg
53846,no alternate route,./data/final_images/53846.jpg
53847,cracks,./data/final_images/53847.jpg
53848,cracks,./data/final_images/53848.jpg
53849,no alternate route,./data/final_images/53849.jpg
53850,no alternate route,./data/final_images/53850.jpg
53851,no alternate route,./data/final_images/53851.jpg
53852,no alternate route,./data/final_images/53852.jpg
53853,no alternate route,./data/final_images/53853.jpg
53854,no alternate route,./data/final_images/53854.jpg
53855,no alternate route,./data/final_images/53855.jpg
53856,missing tactile warning,./data/final_images/53856.jpg
53857,no alternate route,./data/final_images/53857.jpg
53858,no alternate route,./data/final_images/53858.jpg
53859,no alternate route,./data/final_images/53859.jpg
53860,no alternate route,./data/final_images/53860.jpg
53861,no alternate route,./data/final_images/53861.jpg
53862,no alternate route,./data/final_images/53862.jpg
53863,no alternate route,./data/final_images/53863.jpg
53864,cracks,./data/final_images/53864.jpg
53865,cracks,./data/final_images/53865.jpg
53866,cracks,./data/final_images/53866.jpg
53867,cracks uneven slanted,./data/final_images/53867.jpg
53868,no alternate route,./data/final_images/53868.jpg
53869,no alternate route,./data/final_images/53869.jpg
53870,no alternate route,./data/final_images/53870.jpg
53871,no alternate route,./data/final_images/53871.jpg
53872,no alternate route,./data/final_images/53872.jpg
53873,no alternate route,./data/final_images/53873.jpg
53874,no alternate route,./data/final_images/53874.jpg
53875,no alternate route,./data/final_images/53875.jpg
53876,no alternate route,./data/final_images/53876.jpg
53877,no alternate route,./data/final_images/53877.jpg
53878,no alternate route,./data/final_images/53878.jpg
53879,no alternate route,./data/final_images/53879.jpg
53880,cracks,./data/final_images/53880.jpg
53881,cracks,./data/final_images/53881.jpg
53882,cracks,./data/final_images/53882.jpg
53883,gravel dirt road,./data/final_images/53883.jpg
53884,cracks,./data/final_images/53884.jpg
53885,no alternate route,./data/final_images/53885.jpg
53886,no alternate route,./data/final_images/53886.jpg
53887,no alternate route,./data/final_images/53887.jpg
53888,no alternate route,./data/final_images/53888.jpg
53889,no alternate route,./data/final_images/53889.jpg
53890,no alternate route,./data/final_images/53890.jpg
53891,cracks,./data/final_images/53891.jpg
53892,no alternate route,./data/final_images/53892.jpg
53893,cracks,./data/final_images/53893.jpg
53894,cracks,./data/final_images/53894.jpg
53895,no alternate route,./data/final_images/53895.jpg
53896,no alternate route,./data/final_images/53896.jpg
53897,no alternate route,./data/final_images/53897.jpg
53898,cracks,./data/final_images/53898.jpg
53899,cracks,./data/final_images/53899.jpg
53900,cracks,./data/final_images/53900.jpg
53901,grass,./data/final_images/53901.jpg
53902,cracks,./data/final_images/53902.jpg
53903,cracks grass,./data/final_images/53903.jpg
53904,cracks,./data/final_images/53904.jpg
53905,cracks,./data/final_images/53905.jpg
53906,cracks,./data/final_images/53906.jpg
53907,cracks,./data/final_images/53907.jpg
53908,uneven slanted,./data/final_images/53908.jpg
53909,cracks,./data/final_images/53909.jpg
53910,grass,./data/final_images/53910.jpg
53911,no alternate route,./data/final_images/53911.jpg
53912,cracks grass,./data/final_images/53912.jpg
53913,cracks grass,./data/final_images/53913.jpg
53914,grass,./data/final_images/53914.jpg
53915,grass uneven slanted,./data/final_images/53915.jpg
53916,cracks,./data/final_images/53916.jpg
53917,no alternate route,./data/final_images/53917.jpg
53918,no alternate route,./data/final_images/53918.jpg
53919,no alternate route,./data/final_images/53919.jpg
53920,no alternate route,./data/final_images/53920.jpg
53921,cracks,./data/final_images/53921.jpg
53922,cracks,./data/final_images/53922.jpg
53923,cracks,./data/final_images/53923.jpg
53924,cracks,./data/final_images/53924.jpg
53925,cracks grass,./data/final_images/53925.jpg
53926,cracks,./data/final_images/53926.jpg
53927,cracks,./data/final_images/53927.jpg
53928,cracks,./data/final_images/53928.jpg
53929,cracks,./data/final_images/53929.jpg
53930,cracks,./data/final_images/53930.jpg
53931,cracks,./data/final_images/53931.jpg
53932,cracks,./data/final_images/53932.jpg
53933,cracks,./data/final_images/53933.jpg
53934,cracks,./data/final_images/53934.jpg
53935,cracks,./data/final_images/53935.jpg
53936,missing tactile warning,./data/final_images/53936.jpg
53937,trash recycling can,./data/final_images/53937.jpg
53938,missing tactile warning,./data/final_images/53938.jpg
53939,missing tactile warning,./data/final_images/53939.jpg
53940,missing tactile warning not level with street,./data/final_images/53940.jpg
53941,missing tactile warning not level with street,./data/final_images/53941.jpg
53942,bumpy cracks uneven slanted,./data/final_images/53942.jpg
53943,alternate route present,./data/final_images/53943.jpg
53944,missing tactile warning not level with street,./data/final_images/53944.jpg
53945,missing tactile warning not level with street,./data/final_images/53945.jpg
53946,missing tactile warning not level with street steep,./data/final_images/53946.jpg
53947,bumpy,./data/final_images/53947.jpg
53948,narrow sidewalk,./data/final_images/53948.jpg
53949,missing tactile warning not level with street,./data/final_images/53949.jpg
53950,missing tactile warning not level with street,./data/final_images/53950.jpg
53951,missing tactile warning not level with street,./data/final_images/53951.jpg
53952,missing tactile warning not level with street,./data/final_images/53952.jpg
53953,bumpy grass,./data/final_images/53953.jpg
53954,missing tactile warning not level with street,./data/final_images/53954.jpg
53955,pole,./data/final_images/53955.jpg
53956,fire hydrant,./data/final_images/53956.jpg
53957,parked bike,./data/final_images/53957.jpg
53958,missing tactile warning not level with street,./data/final_images/53958.jpg
53959,missing tactile warning not level with street,./data/final_images/53959.jpg
53960,sign,./data/final_images/53960.jpg
53961,cracks,./data/final_images/53961.jpg
53962,grass narrow sidewalk,./data/final_images/53962.jpg
53963,bumpy grass uneven slanted,./data/final_images/53963.jpg
53964,ends abruptly,./data/final_images/53964.jpg
53965,ends abruptly,./data/final_images/53965.jpg
53966,not level with street,./data/final_images/53966.jpg
53967,bumpy cracks,./data/final_images/53967.jpg
53968,bumpy uneven slanted,./data/final_images/53968.jpg
53969,alternate route present,./data/final_images/53969.jpg
53970,alternate route present,./data/final_images/53970.jpg
53971,parked bike,./data/final_images/53971.jpg
53972,alternate route present,./data/final_images/53972.jpg
53973,too narrow for a wheelchair narrow sidewalk,./data/final_images/53973.jpg
53974,alternate route present,./data/final_images/53974.jpg
53975,not level with street,./data/final_images/53975.jpg
53976,not level with street,./data/final_images/53976.jpg
53977,alternate route present,./data/final_images/53977.jpg
53978,not level with street,./data/final_images/53978.jpg
53979,not level with street,./data/final_images/53979.jpg
53980,not level with street,./data/final_images/53980.jpg
53981,not level with street,./data/final_images/53981.jpg
53982,not level with street,./data/final_images/53982.jpg
53983,narrow sidewalk uneven slanted,./data/final_images/53983.jpg
53984,not level with street,./data/final_images/53984.jpg
53985,grass narrow sidewalk,./data/final_images/53985.jpg
53986,alternate route present,./data/final_images/53986.jpg
53987,alternate route present,./data/final_images/53987.jpg
53988,alternate route present,./data/final_images/53988.jpg
53989,cracks uneven slanted,./data/final_images/53989.jpg
53990,pole,./data/final_images/53990.jpg
53991,missing tactile warning not level with street,./data/final_images/53991.jpg
53992,bumpy uneven slanted,./data/final_images/53992.jpg
53993,bumpy uneven slanted,./data/final_images/53993.jpg
53994,narrow sidewalk,./data/final_images/53994.jpg
53995,pole,./data/final_images/53995.jpg
53996,alternate route present,./data/final_images/53996.jpg
